ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
312,20211209,20211221,20211216,12438,SO46460,3578.27
311,20211209,20211221,20211216,20821,SO46461,3578.27
345,20211209,20211221,20211216,12013,SO46462,3399.99
348,20211210,20211222,20211217,11423,SO46463,3374.99
310,20211210,20211222,20211217,12885,SO46464,3578.27
311,20211210,20211222,20211217,12898,SO46465,3578.27
311,20211210,20211222,20211217,12915,SO46466,3578.27
314,20211210,20211222,20211217,12180,SO46467,3578.27
311,20211210,20211222,20211217,24431,SO46468,3578.27
332,20211210,20211222,20211217,19033,SO46469,699.0982
322,20211210,20211222,20211217,14915,SO46470,699.0982
310,20211210,20211222,20211217,14979,SO46471,3578.27
344,20211210,20211222,20211217,12248,SO46472,3399.99
311,20211210,20211222,20211217,14969,SO46473,3578.27
342,20211210,20211222,20211217,25944,SO46474,699.0982
322,20211211,20211223,20211218,20575,SO46475,699.0982
350,20211211,20211223,20211218,26110,SO46476,3374.99
346,20211211,20211223,20211218,12009,SO46477,3399.99
326,20211211,20211223,20211218,25939,SO46478,699.0982
310,20211212,20211224,20211219,12768,SO46479,3578.27
347,20211212,20211224,20211219,26114,SO46480,3399.99
313,20211212,20211224,20211219,20623,SO46481,3578.27
346,20211212,20211224,20211219,12245,SO46482,3399.99
312,20211213,20211225,20211220,12883,SO46483,3578.27
312,20211213,20211225,20211220,12437,SO46484,3578.27
313,20211213,20211225,20211220,12755,SO46485,3578.27
332,20211213,20211225,20211220,19901,SO46486,699.0982
338,20211213,20211225,20211220,14913,SO46487,699.0982
312,20211213,20211225,20211220,20628,SO46488,3578.27
313,20211214,20211226,20211221,24666,SO46489,3578.27
313,20211214,20211226,20211221,12189,SO46490,3578.27
314,20211215,20211227,20211222,24759,SO46491,3578.27
312,20211215,20211227,20211222,12198,SO46492,3578.27
328,20211215,20211227,20211222,15023,SO46493,699.0982
313,20211215,20211227,20211222,20983,SO46494,3578.27
311,20211215,20211227,20211222,20989,SO46495,3578.27
312,20211215,20211227,20211222,20627,SO46496,3578.27
310,20211216,20211228,20211223,13558,SO46497,3578.27
313,20211216,20211228,20211223,12881,SO46498,3578.27
310,20211216,20211228,20211223,12179,SO46499,3578.27
314,20211216,20211228,20211223,12208,SO46500,3578.27
328,20211216,20211228,20211223,19518,SO46501,699.0982
328,20211216,20211228,20211223,19051,SO46502,699.0982
310,20211216,20211228,20211223,12764,SO46503,3578.27
342,20211216,20211228,20211223,15005,SO46504,699.0982
347,20211216,20211228,20211223,12241,SO46505,3399.99
349,20211216,20211228,20211223,12242,SO46506,3374.99
320,20211216,20211228,20211223,25941,SO46507,699.0982
349,20211217,20211229,20211224,28504,SO46508,3374.99
310,20211217,20211229,20211224,12886,SO46509,3578.27
311,20211217,20211229,20211224,24386,SO46510,3578.27
313,20211217,20211229,20211224,24392,SO46511,3578.27
311,20211217,20211229,20211224,12209,SO46512,3578.27
313,20211217,20211229,20211224,24418,SO46513,3578.27
342,20211217,20211229,20211224,19028,SO46514,699.0982
340,20211217,20211229,20211224,19904,SO46515,699.0982
351,20211217,20211229,20211224,26116,SO46516,3374.99
313,20211217,20211229,20211224,20624,SO46517,3578.27
314,20211217,20211229,20211224,20814,SO46518,3578.27
310,20211217,20211229,20211224,15660,SO46519,3578.27
312,20211217,20211229,20211224,24491,SO46520,3578.27
310,20211218,20211230,20211225,12770,SO46521,3578.27
312,20211218,20211230,20211225,12882,SO46522,3578.27
313,20211218,20211230,20211225,12756,SO46523,3578.27
351,20211218,20211230,20211225,26111,SO46524,3374.99
314,20211218,20211230,20211225,20816,SO46525,3578.27
347,20211218,20211230,20211225,12253,SO46526,3399.99
334,20211218,20211230,20211225,25940,SO46527,699.0982
311,20211219,20211231,20211226,15063,SO46528,3578.27
314,20211219,20211231,20211226,12784,SO46529,3578.27
313,20211219,20211231,20211226,24671,SO46530,3578.27
310,20211219,20211231,20211226,12423,SO46531,3578.27
338,20211219,20211231,20211226,19041,SO46532,699.0982
348,20211219,20211231,20211226,26106,SO46533,3374.99
312,20211219,20211231,20211226,20620,SO46534,3578.27
310,20211219,20211231,20211226,20815,SO46535,3578.27
311,20211219,20211231,20211226,13556,SO46536,3578.27
344,20211220,20220101,20211227,11427,SO46537,3399.99
310,20211220,20220101,20211227,12774,SO46538,3578.27
314,20211220,20220101,20211227,12200,SO46539,3578.27
314,20211220,20220101,20211227,20822,SO46540,3578.27
310,20211220,20220101,20211227,20617,SO46541,3578.27
347,20211221,20220102,20211228,11431,SO46542,3399.99
345,20211221,20220102,20211228,11549,SO46543,3399.99
311,20211221,20220102,20211228,12766,SO46544,3578.27
310,20211221,20220102,20211228,24646,SO46545,3578.27
310,20211221,20220102,20211228,12780,SO46546,3578.27
313,20211221,20220102,20211228,12917,SO46547,3578.27
310,20211221,20220102,20211228,12418,SO46548,3578.27
313,20211221,20220102,20211228,12452,SO46549,3578.27
350,20211221,20220102,20211228,26097,SO46550,3374.99
330,20211221,20220102,20211228,14914,SO46551,699.0982
328,20211221,20220102,20211228,15017,SO46552,699.0982
312,20211221,20220102,20211228,20985,SO46553,3578.27
313,20211221,20220102,20211228,20990,SO46554,3578.27
351,20211221,20220102,20211228,12010,SO46555,3374.99
326,20211221,20220102,20211228,25948,SO46556,699.0982
310,20211222,20220103,20211229,12904,SO46557,3578.27
314,20211222,20220103,20211229,12184,SO46558,3578.27
310,20211222,20220103,20211229,12762,SO46559,3578.27
344,20211222,20220103,20211229,26096,SO46560,3399.99
312,20211222,20220103,20211229,20625,SO46561,3578.27
311,20211222,20220103,20211229,14978,SO46562,3578.27
320,20211222,20220103,20211229,25945,SO46563,699.0982
347,20211223,20220104,20211230,11494,SO46564,3399.99
311,20211223,20220104,20211230,12769,SO46565,3578.27
311,20211223,20220104,20211230,12789,SO46566,3578.27
313,20211223,20220104,20211230,12707,SO46567,3578.27
312,20211223,20220104,20211230,12761,SO46568,3578.27
312,20211224,20220105,20211231,12450,SO46569,3578.27
313,20211224,20220105,20211231,13536,SO46570,3578.27
313,20211224,20220105,20211231,15668,SO46571,3578.27
314,20211224,20220105,20211231,13552,SO46572,3578.27
314,20211224,20220105,20211231,13555,SO46573,3578.27
348,20211224,20220105,20211231,12243,SO46574,3374.99
351,20211224,20220105,20211231,12338,SO46575,3374.99
310,20211225,20220106,20220101,24757,SO46576,3578.27
311,20211225,20220106,20220101,12913,SO46577,3578.27
314,20211225,20220106,20220101,12178,SO46578,3578.27
311,20211225,20220106,20220101,12186,SO46579,3578.27
310,20211225,20220106,20220101,12187,SO46580,3578.27
314,20211225,20220106,20220101,12188,SO46581,3578.27
314,20211225,20220106,20220101,12207,SO46582,3578.27
310,20211225,20220106,20220101,20622,SO46583,3578.27
348,20211225,20220106,20220101,12252,SO46584,3374.99
314,20211226,20220107,20220102,15050,SO46585,3578.27
313,20211226,20220107,20220102,12364,SO46586,3578.27
314,20211226,20220107,20220102,12448,SO46587,3578.27
351,20211226,20220107,20220102,20035,SO46588,3374.99
326,20211226,20220107,20220102,25946,SO46589,699.0982
312,20211227,20220108,20220103,24501,SO46590,3578.27
310,20211227,20220108,20220103,12773,SO46591,3578.27
313,20211227,20220108,20220103,24664,SO46592,3578.27
314,20211227,20220108,20220103,12912,SO46593,3578.27
314,20211227,20220108,20220103,20818,SO46594,3578.27
312,20211227,20220108,20220103,15691,SO46595,3578.27
349,20211227,20220108,20220103,12037,SO46596,3374.99
348,20211227,20220108,20220103,12039,SO46597,3374.99
311,20211228,20220109,20220104,15080,SO46598,3578.27
310,20211228,20220109,20220104,12206,SO46599,3578.27
334,20211228,20220109,20220104,19027,SO46600,699.0982
345,20211228,20220109,20220104,26098,SO46601,3399.99
312,20211228,20220109,20220104,20823,SO46602,3578.27
345,20211228,20220109,20220104,12240,SO46603,3399.99
385,20211229,20220110,20220105,18047,SO46676,1000.4375
371,20211229,20220110,20220105,15460,SO46677,2181.5625
331,20211229,20220110,20220105,19930,SO46678,782.99
373,20211229,20220110,20220105,13062,SO46679,2181.5625
371,20211229,20220110,20220105,21193,SO46680,2181.5625
362,20211229,20220110,20220105,12349,SO46681,2049.0982
358,20211229,20220110,20220105,12355,SO46682,2049.0982
354,20211229,20220110,20220105,12571,SO46683,2071.4196
381,20211230,20220111,20220106,18125,SO46684,1000.4375
377,20211230,20220111,20220106,12947,SO46685,2181.5625
325,20211230,20220111,20220106,20577,SO46686,782.99
379,20211231,20220112,20220107,15457,SO46687,2181.5625
369,20211231,20220112,20220107,12929,SO46688,2443.35
369,20211231,20220112,20220107,13032,SO46689,2443.35
368,20211231,20220112,20220107,13039,SO46690,2443.35
368,20211231,20220112,20220107,13142,SO46691,2443.35
369,20211231,20220112,20220107,13208,SO46692,2443.35
373,20211231,20220112,20220107,13210,SO46693,2181.5625
373,20211231,20220112,20220107,13220,SO46694,2181.5625
358,20211231,20220112,20220107,20208,SO46695,2049.0982
370,20211231,20220112,20220107,21166,SO46696,2443.35
371,20211231,20220112,20220107,21173,SO46697,2181.5625
377,20211231,20220112,20220107,21206,SO46698,2181.5625
329,20211231,20220112,20220107,25961,SO46699,782.99
